ear,mar,driver_state,label
0.3387,1.2252,alert,0
0.2996,1.0824,alert,0
0.2667,1.1545,alert,0
0.2989,1.0646,alert,0
0.245,1.0347,alert,0
0.2669,1.1845,alert,0
0.2733,1.1055,alert,0
0.2584,0.9249,alert,0
0.51,2.8743,alert,0
0.3309,1.9567,alert,0
0.2912,0.9849,alert,0
0.2597,1.0134,alert,0
0.4874,2.7689,alert,0
0.3042,1.289,alert,0
0.2103,1.0562,alert,0
0.2939,1.0795,alert,0
0.3762,0.9432,alert,0
0.2672,1.3351,alert,0
0.3397,1.0796,alert,0
0.2619,1.1349,alert,0
0.2234,0.9902,alert,0
0.2581,1.0141,alert,0
0.2344,1.092,alert,0
0.3088,1.0989,alert,0
0.3617,0.9336,alert,0
0.295,1.1519,alert,0
0.327,1.2994,alert,0
0.2768,1.0575,alert,0
0.3713,1.2168,alert,0
0.359,0.9001,alert,0
0.1924,1.0399,alert,0
0.2569,1.1234,alert,0
0.1679,0.5349,alert,0
0.0982,1.1238,alert,0
0.2516,1.1389,alert,0
0.2796,1.3055,alert,0
0.2548,1.0141,alert,0
0.2201,1.1762,alert,0
0.1552,1.2077,alert,0
0.3226,1.0515,alert,0
0.306,1.0539,alert,0
0.2903,0.706,alert,0
0.2925,1.1626,alert,0
0.365,1.0275,alert,0
0.3409,0.7539,alert,0
0.3182,1.2266,alert,0
0.3078,1.174,alert,0
0.4312,2.246,alert,0
0.3077,1.0277,alert,0
0.1271,0.558,alert,0
0.3623,0.9349,alert,0
0.309,1.0315,alert,0
0.3655,1.292,alert,0
0.3251,1.0055,alert,0
0.336,1.1432,alert,0
0.3394,0.9148,alert,0
0.2953,1.2988,alert,0
0.3252,1.4151,alert,0
0.3622,1.1755,alert,0
0.235,1.1822,alert,0
0.2678,0.9729,alert,0
0.1643,1.5206,alert,0
0.3414,1.1217,alert,0
0.3179,1.1757,alert,0
0.2078,0.7834,alert,0
0.2461,1.4554,alert,0
0.3699,1.0212,alert,0
0.3289,0.9436,alert,0
0.3808,1.1689,alert,0
0.2202,1.0237,alert,0
0.396,0.9536,alert,0
0.3192,1.172,alert,0
0.3293,1.1373,alert,0
0.1826,1.2382,alert,0
0.2066,0.9926,alert,0
0.2701,1.1768,alert,0
0.349,0.9304,alert,0
0.3306,1.0159,alert,0
0.3738,0.9323,alert,0
0.3737,1.3188,alert,0
0.3709,1.0404,alert,0
0.2685,1.2443,alert,0
0.2893,1.2013,alert,0
0.3183,1.0507,alert,0
0.3362,0.9524,alert,0
0.306,1.0459,alert,0
0.2968,1.2763,alert,0
0.1739,1.3281,alert,0
0.2013,1.1662,alert,0
0.2964,0.9194,alert,0
0.3002,1.1205,alert,0
0.3288,1.0528,alert,0
0.247,1.056,alert,0
0.3401,1.1197,alert,0
0.3666,0.6219,alert,0
0.2713,1.07,alert,0
0.2596,1.4441,alert,0
0.3345,0.6466,alert,0
0.3561,0.6295,alert,0
0.3606,0.9343,alert,0
0.35,1.1011,alert,0
0.3266,1.0015,alert,0
0.3721,1.2755,alert,0
0.3322,0.9953,alert,0
0.3297,0.9547,alert,0
0.33,1.1704,alert,0
0.3663,1.1354,alert,0
0.2959,1.0209,alert,0
0.2088,1.1988,alert,0
0.2882,1.1126,alert,0
0.2199,1.0328,alert,0
0.3689,0.7275,alert,0
0.3916,1.0774,alert,0
0.2879,1.1702,alert,0
0.1699,1.3278,alert,0
0.3269,0.868,alert,0
0.3168,1.3793,alert,0
0.2806,1.4094,alert,0
0.2943,1.0938,alert,0
0.2743,1.0666,alert,0
0.3254,0.7521,alert,0
0.1676,0.9868,alert,0
0.1633,1.1503,alert,0
0.5797,0.5494,alert,0
0.1005,1.5839,alert,0
0.2444,1.1246,alert,0
0.3268,1.0351,alert,0
0.3351,1.8951,alert,0
0.2661,1.0256,alert,0
0.2292,1.1563,alert,0
0.3005,1.1475,alert,0
0.318,1.1168,alert,0
0.3047,1.1223,alert,0
0.3843,1.1409,alert,0
0.4021,0.5816,alert,0
0.029,0.8725,alert,0
0.1519,1.0443,alert,0
0.3443,0.8751,alert,0
0.3175,1.0772,alert,0
0.3751,0.9455,alert,0
0.2007,1.6138,alert,0
0.2066,1.047,alert,0
0.2492,0.9691,alert,0
0.235,0.8135,alert,0
0.3012,1.1301,alert,0
0.2011,1.161,alert,0
0.3029,1.1267,alert,0
0.2472,0.9367,alert,0
0.3239,0.9964,alert,0
0.2705,1.0792,alert,0
0.2618,1.0458,alert,0
0.1244,1.1361,alert,0
0.1734,0.982,alert,0
0.2679,0.9242,alert,0
0.3058,0.7856,alert,0
0.2601,1.1497,alert,0
0.1955,1.0242,alert,0
0.2454,0.9764,alert,0
0.3168,1.1308,alert,0
0.2985,1.0501,alert,0
0.273,1.1892,alert,0
0.2215,1.2527,alert,0
0.2358,1.0957,alert,0
0.2451,1.0872,alert,0
0.2419,1.0097,alert,0
0.2125,1.1611,alert,0
0.1194,0.9498,alert,0
0.3832,1.0583,alert,0
0.1041,1.1104,alert,0
0.3849,0.9036,alert,0
0.2989,1.1556,alert,0
0.3109,1.1194,alert,0
0.3429,1.1137,alert,0
0.265,1.1592,alert,0
0.3501,1.122,alert,0
0.3945,0.9023,alert,0
0.3502,0.9206,alert,0
0.3649,1.2141,alert,0
0.3413,1.1958,alert,0
0.3002,1.1689,alert,0
0.2956,1.1591,alert,0
0.3046,1.2639,alert,0
0.1996,1.1059,alert,0
0.2049,0.9581,alert,0
0.2289,0.9956,alert,0
0.2364,1.064,alert,0
0.2782,1.1599,alert,0
0.3019,1.1631,alert,0
0.2873,1.3586,alert,0
0.2776,1.118,alert,0
0.3374,0.8019,alert,0
0.2956,1.1638,alert,0
0.2979,1.164,alert,0
0.2941,1.1647,alert,0
0.1664,0.8793,alert,0
0.2365,1.1132,alert,0
0.3548,0.9097,alert,0
0.2851,1.017,alert,0
0.3555,0.8974,alert,0
0.3066,1.1139,alert,0
0.1466,1.0159,alert,0
0.2808,1.4443,alert,0
0.1678,0.8502,alert,0
0.2303,0.9695,alert,0
0.3508,0.9576,alert,0
0.2422,1.4168,alert,0
0.2146,1.1269,alert,0
0.2689,1.1111,alert,0
0.2823,0.9779,alert,0
0.251,1.1722,alert,0
0.2995,1.2495,alert,0
0.3937,0.8323,alert,0
0.4374,0.7161,alert,0
0.2963,1.161,alert,0
0.3535,0.7828,alert,0
0.2533,1.1142,alert,0
0.3059,1.1038,alert,0
0.2006,0.9459,alert,0
0.2817,1.2607,alert,0
0.3416,0.8795,alert,0
0.3926,0.9026,alert,0
0.2631,1.1234,alert,0
0.2139,0.9155,alert,0
0.3126,1.1109,alert,0
0.3018,1.3719,alert,0
0.3315,0.9266,alert,0
0.192,1.2826,alert,0
0.3174,0.9099,alert,0
0.363,0.9451,alert,0
0.3787,0.9046,alert,0
0.2672,1.2751,alert,0
0.2671,1.1569,alert,0
0.2757,1.1612,alert,0
0.2837,0.9549,alert,0
0.3016,1.2657,alert,0
0.2439,1.1496,alert,0
0.3874,0.8195,alert,0
0.2843,1.2172,alert,0
0.3904,0.8301,alert,0
0.2569,1.1852,alert,0
0.3759,0.6857,alert,0
0.1645,1.0578,alert,0
0.3045,1.1433,alert,0
0.238,0.842,alert,0
0.3672,1.0268,alert,0
0.3609,1.843,alert,0
0.3691,0.6616,alert,0
0.244,1.1029,alert,0
0.2613,0.9283,alert,0
0.3287,0.9158,alert,0
0.2845,1.0245,alert,0
0.3666,0.7611,alert,0
0.263,1.1297,alert,0
0.3352,1.2348,alert,0
0.3367,1.1494,alert,0
0.3726,0.7,alert,0
0.2506,1.1851,alert,0
0.3845,0.8524,alert,0
0.2834,1.2061,alert,0
0.3889,0.8295,alert,0
0.2848,1.2339,alert,0
0.251,1.1478,alert,0
0.2915,0.9964,alert,0
0.2744,1.186,alert,0
0.2596,1.1477,alert,0
0.3943,0.876,alert,0
0.2694,1.2107,alert,0
0.372,0.9706,alert,0
0.1838,1.2598,alert,0
0.302,0.9191,alert,0
0.2949,1.3816,alert,0
0.3148,1.0942,alert,0
0.3138,0.9539,alert,0
0.3274,1.1448,alert,0
0.349,1.2197,alert,0
0.2636,1.1434,alert,0
0.2927,1.042,alert,0
0.2967,0.8647,alert,0
0.3399,0.9005,alert,0
0.2692,0.9094,alert,0
0.2582,1.1366,alert,0
0.3831,0.6597,alert,0
0.3474,1.7373,alert,0
0.3671,1.0055,alert,0
0.3071,1.1462,alert,0
0.2331,0.8526,alert,0
0.1827,1.0524,alert,0
0.2739,1.0959,alert,0
0.2914,0.9773,alert,0
0.2031,1.1249,alert,0
0.2503,1.5102,alert,0
0.3738,0.9664,alert,0
0.171,0.8382,alert,0
0.2993,1.5195,alert,0
0.1104,0.9936,alert,0
0.2929,1.1284,alert,0
0.3621,0.8715,alert,0
0.2967,1.0237,alert,0
0.234,1.1346,alert,0
0.3786,0.9181,alert,0
0.2306,0.929,alert,0
0.2708,1.1169,alert,0
0.3407,0.8689,alert,0
0.3911,0.8737,alert,0
0.2811,1.2575,alert,0
0.3464,0.799,alert,0
0.3146,1.1252,alert,0
0.2527,1.1022,alert,0
0.3532,0.7985,alert,0
0.292,1.1892,alert,0
0.4441,0.7149,alert,0
0.393,0.8603,alert,0
0.257,1.1408,alert,0
0.2867,1.2587,alert,0
0.3059,1.1422,alert,0
0.3751,0.9046,alert,0
0.1412,1.0913,alert,0
0.3399,1.0108,alert,0
0.1366,0.9746,alert,0
0.2466,1.0725,alert,0
0.1941,1.1741,alert,0
0.2549,1.0084,alert,0
0.25,1.0775,alert,0
0.2173,1.2455,alert,0
0.3137,1.0501,alert,0
0.236,0.9527,alert,0
0.3245,1.1228,alert,0
0.1982,1.0285,alert,0
0.3191,1.19,alert,0
0.2859,0.7528,alert,0
0.313,1.1544,alert,0
0.308,1.1636,alert,0
0.34,0.7749,alert,0
0.3039,1.1761,alert,0
0.2811,1.1048,alert,0
0.289,1.1757,alert,0
0.2666,1.1523,alert,0
0.3053,1.2962,alert,0
0.2791,1.2183,alert,0
0.2359,1.0816,alert,0
0.2138,0.9812,alert,0
0.2025,1.1154,alert,0
0.1979,0.9693,alert,0
0.2726,1.1687,alert,0
0.3051,1.3354,alert,0
0.3081,1.1972,alert,0
0.3423,1.18,alert,0
0.3626,1.1749,alert,0
0.3618,0.9077,alert,0
0.3904,0.9026,alert,0
0.3494,1.1391,alert,0
0.2636,1.1595,alert,0
0.34,1.1184,alert,0
0.3107,1.1063,alert,0
0.3093,1.0635,alert,0
0.3562,0.8718,alert,0
0.3605,1.0295,alert,0
0.0997,0.8654,alert,0
0.4113,0.5545,alert,0
0.3678,1.1585,alert,0
0.3233,1.1279,alert,0
0.3196,1.1297,alert,0
0.2421,1.1723,alert,0
0.3043,1.1616,alert,0
0.2686,0.9858,alert,0
0.3301,1.0228,alert,0
0.3468,1.7367,alert,0
0.2386,1.1547,alert,0
0.1428,1.4414,alert,0
0.5402,0.5424,alert,0
0.115,0.9761,alert,0
0.1514,1.1591,alert,0
0.2829,1.4788,alert,0
0.3142,0.7795,alert,0
0.2637,1.0573,alert,0
0.3354,1.1025,alert,0
0.1527,0.9871,alert,0
0.1238,1.1445,alert,0
0.2686,0.9286,alert,0
0.2463,1.0385,alert,0
0.2731,1.054,alert,0
0.3199,1.0234,alert,0
0.305,1.1253,alert,0
0.2363,0.977,alert,0
0.196,1.1753,alert,0
0.3041,1.1201,alert,0
0.2182,0.7985,alert,0
0.1991,1.0442,alert,0
0.2065,1.6719,alert,0
0.3784,0.9349,alert,0
0.3397,0.82,alert,0
0.3432,0.6814,alert,0
0.2773,1.0777,alert,0
0.2481,1.4912,alert,0
0.3755,0.6247,alert,0
0.3388,1.1288,alert,0
0.2503,1.0539,alert,0
0.3263,1.0562,alert,0
0.3032,1.1185,alert,0
0.2118,1.1829,alert,0
0.3017,0.9423,alert,0
0.1853,1.304,alert,0
0.2981,1.1807,alert,0
0.3411,0.9517,alert,0
0.3103,1.1048,alert,0
0.3098,1.0625,alert,0
0.2865,1.2219,alert,0
0.2747,1.2552,alert,0
0.3792,1.0673,alert,0
0.3693,1.29,alert,0
0.3658,0.9245,alert,0
0.3313,0.9872,alert,0
0.2844,0.8774,alert,0
0.3592,1.4773,alert,0
0.2987,1.1642,alert,0
0.1971,1.3061,alert,0
0.4015,1.1892,alert,0
0.3449,0.7568,alert,0
0.2814,1.11,alert,0
0.2058,1.1824,alert,0
0.2878,1.0057,alert,0
0.3679,1.1239,alert,0
0.326,1.1685,alert,0
0.344,0.9268,alert,0
0.3278,0.9957,alert,0
0.3527,1.2715,alert,0
0.344,1.1439,alert,0
0.3252,1.0029,alert,0
0.3636,0.9489,alert,0
0.2867,1.0109,alert,0
0.3641,1.1575,alert,0
0.2242,1.1694,alert,0
0.2753,1.284,alert,0
0.3245,1.4069,alert,0
0.3371,0.948,alert,0
0.3461,1.1684,alert,0
0.3237,0.9961,alert,0
0.3241,1.0176,alert,0
0.3593,1.309,alert,0
0.3793,0.9287,alert,0
0.2826,0.4744,alert,0
0.3201,1.9942,alert,0
0.3137,1.0195,alert,0
0.3215,1.219,alert,0
0.3067,1.1789,alert,0
0.3495,0.7543,alert,0
0.3896,1.0426,alert,0
0.2836,1.1614,alert,0
0.2993,0.7271,alert,0
0.2965,1.0517,alert,0
0.3228,1.0836,alert,0
0.3555,0.9145,alert,0
0.2691,1.1811,alert,0
0.3296,1.1491,alert,0
0.1926,1.0559,alert,0
0.1527,1.2758,alert,0
0.3297,1.1774,alert,0
0.3619,0.9681,alert,0
0.2109,1.0128,alert,0
0.3578,1.2226,alert,0
0.323,0.9596,alert,0
0.2622,1.4872,alert,0
0.3645,1.0365,alert,0
0.3352,0.8414,alert,0
0.3129,1.2047,alert,0
0.3459,1.101,alert,0
0.1787,1.4466,alert,0
0.2392,0.9922,alert,0
0.1903,1.0667,alert,0
0.2476,1.0522,alert,0
0.2593,1.1083,alert,0
0.3265,1.0459,alert,0
0.2677,1.3461,alert,0
0.379,0.9532,alert,0
0.2953,1.0643,alert,0
0.2122,1.0597,alert,0
0.2009,1.2834,alert,0
0.2554,1.0216,alert,0
0.3472,0.5702,alert,0
0.4727,2.4818,alert,0
0.2843,0.9733,alert,0
0.3415,1.9217,alert,0
0.5077,2.7907,alert,0
0.2482,0.9499,alert,0
0.2646,1.1039,alert,0
0.2636,1.168,alert,0
0.3201,1.0434,alert,0
0.2923,1.0928,alert,0
0.2615,1.1616,alert,0
0.3002,1.1007,alert,0
0.3302,1.1865,alert,0
0.2627,1.1296,alert,0
0.2645,1.1761,alert,0
0.1657,1.2251,alert,0
0.2723,1.1247,alert,0
0.2585,1.0215,alert,0
0.2805,1.3555,alert,0
0.2622,1.1393,alert,0
0.2068,0.5195,alert,0
0.2626,1.1153,alert,0
0.2154,1.0413,alert,0
0.3608,0.9065,alert,0
0.2831,1.0364,alert,0
0.3522,1.2692,alert,0
0.3729,1.1886,alert,0
0.2854,1.158,alert,0
0.367,0.9328,alert,0
0.3156,1.0814,alert,0
0.2242,1.0543,alert,0
0.3526,0.9184,alert,0
0.3838,1.1838,alert,0
0.2607,1.0303,alert,0
0.2334,1.0612,alert,0
0.3065,1.1419,alert,0
0.3949,0.747,alert,0
0.3574,0.9393,alert,0
0.3067,1.2412,alert,0
0.2904,1.1755,alert,0
0.4095,1.8161,alert,0
0.3517,0.7424,alert,0
0.1854,1.2188,alert,0
0.2691,0.9818,alert,0
0.3515,1.1054,alert,0
0.2564,1.1357,alert,0
0.3031,1.2092,alert,0
0.3255,1.5447,alert,0
0.1436,0.5204,alert,0
0.3249,0.94,alert,0
0.2522,1.0602,alert,0
0.4053,0.9287,alert,0
0.2598,1.1201,alert,0
0.2452,0.9025,alert,0
0.2167,1.2074,alert,0
0.2591,1.1901,alert,0
0.4452,0.5526,alert,0
0.2891,1.108,alert,0
0.2901,1.0294,alert,0
0.2454,1.1338,alert,0
0.2864,1.0135,alert,0
0.2627,1.1703,alert,0
0.2899,1.0808,alert,0
0.2753,1.0548,alert,0
0.2658,1.1898,alert,0
0.2909,1.1478,alert,0
0.2286,1.2844,alert,0
0.4003,0.9519,alert,0
0.356,1.031,alert,0
0.2553,1.3545,alert,0
0.35,1.0324,alert,0
0.2282,0.9952,alert,0
0.2753,1.0928,alert,0
0.2906,0.913,alert,0
0.2555,1.0503,alert,0
0.2336,1.0415,alert,0
0.2492,0.9516,alert,0
0.3596,1.4635,alert,0
0.3116,1.7598,alert,0
0.2061,1.1831,alert,0
0.3312,1.1466,alert,0
0.2796,1.023,alert,0
0.3204,1.2182,alert,0
0.2872,0.7873,alert,0
0.2309,1.1613,alert,0
0.3071,1.0854,alert,0
0.2684,1.0342,alert,0
0.2952,1.1503,alert,0
0.1278,1.3823,alert,0
0.2911,0.921,alert,0
0.3306,1.4793,alert,0
0.3227,1.0971,alert,0
0.3192,1.0596,alert,0
0.2335,1.0095,alert,0
0.359,0.8641,alert,0
0.2626,1.2846,alert,0
0.3631,0.9151,alert,0
0.3092,1.1526,alert,0
0.2363,1.1787,alert,0
0.2219,1.1905,alert,0
0.3806,0.7122,alert,0
0.3374,1.4523,alert,0
0.3117,1.0187,alert,0
0.2731,1.2481,alert,0
0.2922,1.2301,alert,0
0.3329,1.0284,alert,0
0.3441,0.8171,alert,0
0.2993,1.1691,alert,0
0.33,0.7591,alert,0
0.2999,1.1907,alert,0
0.3348,1.0008,alert,0
0.1893,1.4454,alert,0
0.4612,2.0365,alert,0
0.3865,1.0136,alert,0
0.3179,1.6091,alert,0
0.2903,0.8875,alert,0
0.2175,1.0142,alert,0
0.3198,0.9209,alert,0
0.3125,1.0991,alert,0
0.2963,0.7163,alert,0
0.3093,1.1749,alert,0
0.3122,1.3201,alert,0
0.3503,0.9205,alert,0
0.2403,1.0941,alert,0
0.229,1.0445,alert,0
0.2506,1.2394,alert,0
0.308,1.0696,alert,0
0.2921,1.1487,alert,0
0.2554,1.1665,alert,0
0.263,1.2569,alert,0
0.2118,1.2869,alert,0
0.303,1.1024,alert,0
0.3336,1.0531,alert,0
0.2944,1.0046,alert,0
0.1749,1.0758,alert,0
0.2477,1.0544,alert,0
0.325,1.2002,alert,0
0.3353,0.6495,alert,0
0.1838,1.547,alert,0
0.372,0.9042,alert,0
0.3203,1.1216,alert,0
0.2809,1.0375,alert,0
0.36,1.1159,alert,0
0.2837,1.0728,alert,0
0.3539,1.9958,alert,0
0.3161,1.1486,alert,0
0.2871,1.0176,alert,0
0.3382,1.1899,alert,0
0.1905,1.4666,alert,0
0.2911,1.2986,alert,0
0.3449,0.8928,alert,0
0.1696,1.0355,alert,0
0.2315,1.3857,alert,0
0.2399,1.0893,alert,0
0.2388,1.0438,alert,0
0.3504,1.2104,alert,0
0.2904,0.9034,alert,0
0.3277,1.9404,alert,0
0.2592,0.9617,alert,0
0.45,2.7158,alert,0
0.1235,1.177,alert,0
0.3181,1.1479,alert,0
0.3493,1.1123,alert,0
0.2099,1.3347,alert,0
0.2861,0.9256,alert,0
0.2792,1.4759,alert,0
0.1859,0.9705,alert,0
0.301,1.0263,alert,0
0.3632,0.5862,alert,0
0.3788,1.2624,alert,0
0.2664,0.9486,alert,0
0.3144,1.177,alert,0
0.3252,0.7388,alert,0
0.3299,1.0336,alert,0
0.0988,0.8993,alert,0
0.2895,1.197,alert,0
0.3343,1.0406,alert,0
0.2041,1.0494,alert,0
0.2935,1.0538,alert,0
0.285,1.0233,alert,0
0.31,1.5065,alert,0
0.3485,0.9956,alert,0
0.2519,1.1909,alert,0
0.2742,1.0203,alert,0
0.3158,0.6573,alert,0
0.2555,1.1154,alert,0
0.3522,0.979,alert,0
0.3221,0.968,alert,0
0.3839,1.1452,alert,0
0.2588,1.0892,alert,0
0.4733,2.7759,alert,0
0.2936,1.1707,alert,0
0.1754,1.1644,alert,0
0.3187,1.4653,alert,0
0.3286,1.0183,alert,0
0.1822,0.9713,alert,0
0.2762,0.9848,alert,0
0.2043,1.3389,alert,0
0.3883,1.1982,alert,0
0.2799,0.8829,alert,0
0.3064,1.2868,alert,0
0.2996,0.8834,alert,0
0.2783,1.1007,alert,0
0.2034,1.124,alert,0
0.2391,1.4214,alert,0
0.1577,1.0599,alert,0
0.2768,0.7487,alert,0
0.344,1.1553,alert,0
0.3411,0.7788,alert,0
0.3748,1.8389,alert,0
0.2937,0.8357,alert,0
0.2775,1.1843,alert,0
0.1775,0.9773,alert,0
0.2511,1.2424,alert,0
0.2827,1.1633,alert,0
0.3166,0.7238,alert,0
0.4574,0.504,alert,0
0.3785,0.8975,alert,0
0.2107,1.5676,alert,0
0.3346,1.1217,alert,0
0.3159,0.9872,alert,0
0.4354,1.8353,alert,0
0.3403,1.1058,alert,0
0.3444,0.825,alert,0
0.3016,1.2774,alert,0
0.3847,1.1446,alert,0
0.3626,0.8907,alert,0
0.2783,1.2528,alert,0
0.2414,0.9917,alert,0
0.2916,1.0889,alert,0
0.2968,1.0884,alert,0
0.3715,0.6062,alert,0
0.3333,1.1831,alert,0
0.5637,0.4302,alert,0
0.2347,1.3977,alert,0
0.301,1.1382,alert,0
0.3338,1.2065,alert,0
0.2573,1.0173,alert,0
0.2934,1.2381,alert,0
0.3314,0.9494,alert,0
0.2912,0.6396,alert,0
0.3542,1.2291,alert,0
0.1713,1.3221,alert,0
0.1039,1.616,alert,0
0.3442,0.9627,alert,0
0.3294,1.349,alert,0
0.2918,1.1633,alert,0
0.331,1.1304,alert,0
0.3294,0.8788,alert,0
0.2849,1.1533,alert,0
0.3122,1.3923,alert,0
0.3124,1.0278,alert,0
0.3723,1.2925,alert,0
0.3347,0.8635,alert,0
0.3828,1.2848,alert,0
0.3089,1.2043,alert,0
0.3502,1.1893,alert,0
0.3978,0.7652,alert,0
0.3767,1.3029,alert,0
0.4162,1.6928,alert,0
0.3231,1.0286,alert,0
0.3374,0.9628,alert,0
0.2921,1.2181,alert,0
0.3252,0.949,alert,0
0.3878,0.7605,alert,0
0.3455,1.2523,alert,0
0.2935,1.1373,alert,0
0.1101,1.3147,alert,0
0.3002,1.1082,alert,0
0.3358,1.0067,alert,0
0.3699,0.7129,alert,0
0.2908,1.0889,alert,0
0.3221,0.9214,alert,0
0.3556,1.0503,alert,0
0.1573,1.204,alert,0
0.2765,1.1695,alert,0
0.3011,1.1676,alert,0
0.3234,1.1557,alert,0
0.404,0.6669,alert,0
0.2679,1.1126,alert,0
0.3498,1.0987,alert,0
0.3786,0.8121,alert,0
0.3574,1.124,alert,0
0.2704,1.1056,alert,0
0.293,0.9753,alert,0
0.3582,0.8832,alert,0
0.3684,0.9901,alert,0
0.2782,1.2547,alert,0
0.2467,1.2074,alert,0
0.2877,1.09,alert,0
0.2499,1.0738,alert,0
0.3134,1.3269,alert,0
0.3588,0.7524,alert,0
0.2535,1.2258,alert,0
0.2989,1.1744,alert,0
0.3085,1.1799,alert,0
0.2834,1.0174,alert,0
0.2111,1.1015,alert,0
0.4147,1.0182,alert,0
0.2501,1.2417,alert,0
0.4764,0.6159,alert,0
0.2719,1.0646,alert,0
0.256,0.976,alert,0
0.2651,0.9329,alert,0
0.3013,1.1326,alert,0
0.2967,1.096,alert,0
0.3968,0.6362,alert,0
0.3252,0.9212,alert,0
0.532,3.3463,alert,0
0.3384,1.122,alert,0
0.2369,1.0462,alert,0
0.2969,1.2001,alert,0
0.3531,0.9115,alert,0
0.3802,0.9189,alert,0
0.2199,1.0326,alert,0
0.3609,1.2499,alert,0
0.2181,1.0417,alert,0
0.3072,0.9444,alert,0
0.2759,1.0814,alert,0
0.3176,1.0973,alert,0
0.2563,1.0128,alert,0
0.362,0.8814,alert,0
0.3425,1.122,alert,0
0.3229,1.1144,alert,0
0.398,1.4024,alert,0
0.3847,0.9653,alert,0
0.2061,1.0872,alert,0
0.2992,1.2419,alert,0
0.1731,0.5213,alert,0
0.3121,1.1184,alert,0
0.3426,1.0164,alert,0
0.3006,1.2422,alert,0
0.2407,1.1401,alert,0
0.3462,0.6332,alert,0
0.3321,0.9751,alert,0
0.1592,2.6191,alert,0
0.2796,1.2787,alert,0
0.2749,1.0907,alert,0
0.2383,0.9931,alert,0
0.3663,0.663,alert,0
0.2281,1.0589,alert,0
0.3703,0.9954,alert,0
0.2498,0.9904,alert,0
0.3001,1.1277,alert,0
0.4118,0.4686,alert,0
0.235,1.4671,alert,0
0.3627,0.927,alert,0
0.3356,0.992,alert,0
0.3017,0.7533,alert,0
0.2342,1.0206,alert,0
0.2699,1.2368,alert,0
0.3048,1.0901,alert,0
0.3625,0.9492,alert,0
0.3011,0.9719,alert,0
0.2626,1.0719,alert,0
0.2581,1.029,alert,0
0.3578,1.155,alert,0
0.2278,1.035,alert,0
0.2301,1.1232,alert,0
0.3198,1.1981,alert,0
0.2912,1.0942,alert,0
0.3326,1.1273,alert,0
0.4023,0.7274,alert,0
0.3722,1.6868,alert,0
0.3238,1.1361,alert,0
0.3364,1.0609,alert,0
0.2799,0.9383,alert,0
0.2405,1.1434,alert,0
0.3813,0.9045,alert,0
0.2727,1.2183,alert,0
0.2399,1.0809,alert,0
0.5103,3.8757,alert,0
0.2859,1.315,alert,0
0.3549,1.0628,alert,0
0.3739,0.6482,alert,0
0.2411,1.2317,alert,0
0.3662,0.7449,alert,0
0.2969,1.1683,alert,0
0.2744,1.06,alert,0
0.2962,1.2599,alert,0
0.3699,1.1405,alert,0
0.1677,1.1134,alert,0
0.3531,0.7142,alert,0
0.2443,1.0253,alert,0
0.2877,1.0921,alert,0
0.2465,1.0542,alert,0
0.3793,0.5325,alert,0
0.2809,1.2129,alert,0
0.1588,0.7858,alert,0
0.2491,1.1006,alert,0
0.3781,1.1736,alert,0
0.2989,1.1542,alert,0
0.2551,1.0445,alert,0
0.311,1.1131,alert,0
0.2536,1.215,alert,0
0.4176,1.6505,alert,0
0.3087,1.7163,alert,0
0.2968,0.9606,alert,0
0.3471,0.9157,alert,0
0.233,1.1189,alert,0
0.3559,1.0503,alert,0
0.3666,0.5879,alert,0
0.3725,0.896,alert,0
0.2492,0.9501,alert,0
0.3249,1.8521,alert,0
0.308,1.0858,alert,0
0.2579,1.3632,alert,0
0.2635,1.1827,alert,0
0.3768,0.9377,alert,0
0.3344,0.7458,alert,0
0.3109,2.452,alert,0
0.3359,0.7199,alert,0
0.2551,0.9968,alert,0
0.2578,0.9185,alert,0
0.2723,0.9006,alert,0
0.2776,1.1013,alert,0
0.2448,0.9266,alert,0
0.3906,0.6614,alert,0
0.3915,0.9779,alert,0
0.3013,1.2091,alert,0
0.3069,0.7714,alert,0
0.2999,1.1269,alert,0
0.2458,1.843,alert,0
0.3481,0.7729,alert,0
0.1502,1.2718,alert,0
0.2955,0.7771,alert,0
0.3646,0.9946,alert,0
0.2831,1.1706,alert,0
0.262,1.0748,alert,0
0.3118,1.1319,alert,0
0.356,1.1931,alert,0
0.2639,1.1073,alert,0
0.2972,1.1649,alert,0
0.3327,1.1059,alert,0
0.2739,1.274,alert,0
0.3098,1.3652,alert,0
0.2363,1.2024,alert,0
0.273,1.0116,alert,0
0.2868,0.8466,alert,0
0.3579,0.894,alert,0
0.3266,0.7113,alert,0
0.2239,1.1112,alert,0
0.3279,1.232,alert,0
0.2563,1.0024,alert,0
0.3905,0.9554,alert,0
0.2431,1.0806,alert,0
0.3739,1.1469,alert,0
0.2252,0.9086,alert,0
0.5677,0.5499,alert,0
0.1752,1.0893,alert,0
0.367,0.7172,alert,0
0.2121,1.0002,alert,0
0.3838,0.9096,alert,0
0.2425,1.0635,alert,0
0.3871,0.5614,alert,0
0.3008,1.0962,alert,0
0.2424,1.1259,alert,0
0.333,1.4012,alert,0
0.2956,1.029,alert,0
0.246,0.9815,alert,0
0.2888,0.937,alert,0
0.2319,1.0093,alert,0
0.3523,0.9395,alert,0
0.3381,1.2182,alert,0
0.2609,1.0287,alert,0
